Nr.,x1,x2,y1,y2,z1,z2,z3,z4,U1,U2,Zeit
1110,"-0,1","3,2","-1,8","3,2","15,6","-68,4","-82,4","-12,4","-0,0743","-0,0087","0,555"
1111,"-0,1","3,6","-1,8","4,6","15,6","-68,4","-82,4","-12,4","-0,0743","-0,0137","0,5555"
1112,"-0,1","3,9","-2,2","4,6","15,6","-71,2","-79,6","-15,2","-0,0743","-0,0137","0,556"
1113,"0,2","3,9","-2,2","4,6","15,6","-71,2","-85,2","-18,0","-0,0743","-0,0162","0,5565"
1114,"-0,1","3,6","-2,2","4,2","15,6","-74,0","-79,6","-15,2","-0,0743","-0,0137","0,557"
1115,"0,2","3,9","-1,8","3,6","10,0","-74,0","-85,2","-23,6","-0,0768","-0,0188","0,5575"
1116,"0,2","3,6","-2,2","4,2","12,8","-71,2","-85,2","-20,8","-0,0743","-0,0188","0,558"
1117,"-0,1","3,2","-2,5","4,2","12,8","-76,8","-85,2","-20,8","-0,0768","-0,0188","0,5585"
1118,"0,2","3,9","-2,2","3,9","10,0","-76,8","-82,4","-23,6","-0,0768","-0,0213","0,559"
1119,"-0,1","3,6","-2,2","4,2","10,0","-76,8","-85,2","-23,6","-0,0768","-0,0188","0,5595"
1120,"-0,1","4,2","-1,8","4,2","7,2","-76,8","-88,0","-20,8","-0,0768","-0,0238","0,56"
1121,"-0,1","3,9","-2,5","4,2","4,4","-79,6","-85,2","-26,4","-0,0793","-0,0213","0,5605"
1122,"-0,1","4,2","-2,5","3,9","4,4","-79,6","-85,2","-26,4","-0,0768","-0,0238","0,561"
1123,"-0,1","4,2","-2,2","4,2","4,4","-82,4","-88,0","-26,4","-0,0768","-0,0263","0,5615"
1124,"-0,1","3,9","-1,8","3,9","1,6","-82,4","-88,0","-29,2","-0,0818","-0,0263","0,562"
1125,"0,2","4,6","-2,2","4,2","1,6","-85,2","-88,0","-29,2","-0,0818","-0,0263","0,5625"
1126,"-0,1","4,2","-1,8","3,9","1,6","-85,2","-88,0","-29,2","-0,0793","-0,0263","0,563"
1127,"0,2","4,2","-2,2","2,9","-1,2","-90,8","-88,0","-32,0","-0,0793","-0,0263","0,5635"
1128,"0,2","4,2","-2,2","3,6","-4,0","-88,0","-88,0","-32,0","-0,0793","-0,0314","0,564"
1129,"0,5","4,6","-2,5","3,6","-1,2","-88,0","-90,8","-37,6","-0,0818","-0,0314","0,5645"
1130,"-0,5","4,2","-2,5","3,6","-1,2","-85,2","-90,8","-37,6","-0,0793","-0,0339","0,565"
1131,"0,5","4,2","-2,5","4,2","-4,0","-88,0","-88,0","-37,6","-0,0793","-0,0314","0,5655"
1132,"0,2","4,6","-2,2","4,2","-6,8","-88,0","-90,8","-40,4","-0,0793","-0,0364","0,566"
1133,"-0,1","3,6","-2,2","3,6","-6,8","-90,8","-90,8","-40,4","-0,0818","-0,0364","0,5665"
1134,"0,2","4,6","-2,2","3,6","-6,8","-90,8","-93,6","-40,4","-0,0843","-0,0364","0,567"
1135,"-0,5","4,6","-2,5","4,2","-9,6","-90,8","-90,8","-48,8","-0,0818","-0,0364","0,5675"
1136,"-0,1","4,6","-2,2","3,6","-12,4","-93,6","-93,6","-43,2","-0,0818","-0,0389","0,568"
1137,"0,2","4,2","-2,2","4,2","-12,4","-96,4","-93,6","-46,0","-0,0843","-0,0389","0,5685"
1138,"0,2","4,6","-2,5","3,2","-15,2","-93,6","-93,6","-48,8","-0,0843","-0,0415","0,569"
1139,"0,2","4,6","-2,5","3,6","-18,0","-99,2","-90,8","-48,8","-0,0818","-0,0440","0,5695"
1140,"-0,1","4,6","-2,5","4,2","-18,0","-96,4","-96,4","-48,8","-0,0818","-0,0440","0,57"
1141,"-0,1","4,2","-2,5","3,9","-18,0","-96,4","-93,6","-48,8","-0,0843","-0,0465","0,5705"
1142,"-0,5","4,6","-2,8","3,6","-18,0","-102,0","-93,6","-51,6","-0,0869","-0,0490","0,571"
1143,"-0,1","4,6","-2,5","3,2","-20,8","-102,0","-96,4","-51,6","-0,0869","-0,0490","0,5715"
1144,"-0,1","4,6","-2,5","3,6","-23,6","-104,8","-96,4","-54,4","-0,0843","-0,0541","0,572"
1145,"-0,1","4,6","-2,5","3,2","-23,6","-102,0","-96,4","-60,0","-0,0869","-0,0516","0,5725"
1146,"-0,1","4,2","-2,5","3,6","-26,4","-102,0","-102,0","-57,2","-0,0869","-0,0541","0,573"
1147,"-0,5","4,6","-2,5","3,2","-26,4","-104,8","-96,4","-62,8","-0,0869","-0,0591","0,5735"
1148,"-0,5","4,6","-2,8","3,2","-26,4","-107,6","-96,4","-62,8","-0,0894","-0,0541","0,574"
1149,"-0,1","4,9","-2,5","3,6","-29,2","-110,4","-96,4","-62,8","-0,0919","-0,0566","0,5745"
1150,"-0,5","4,2","-2,8","3,2","-29,2","-113,2","-96,4","-68,4","-0,0894","-0,0642","0,575"
1151,"-0,5","4,6","-2,8","3,2","-34,8","-110,4","-99,2","-68,4","-0,0894","-0,0591","0,5755"
1152,"-0,5","4,6","-2,8","3,6","-32,0","-113,2","-102,0","-68,4","-0,0869","-0,0642","0,576"
1153,"-0,5","4,6","-2,5","3,6","-34,8","-116,0","-104,8","-71,2","-0,0919","-0,0642","0,5765"
1154,"-0,5","4,6","-3,2","3,2","-34,8","-113,2","-99,2","-71,2","-0,0919","-0,0642","0,577"
1155,"-0,8","4,6","-2,8","3,6","-34,8","-113,2","-99,2","-71,2","-0,0919","-0,0667","0,5775"
1156,"-0,8","4,6","-2,5","2,5","-40,4","-116,0","-104,8","-82,4","-0,0894","-0,0667","0,578"
1157,"-0,5","4,6","-2,5","3,2","-40,4","-116,0","-102,0","-79,6","-0,0944","-0,0692","0,5785"
1158,"-0,8","4,2","-3,2","2,9","-43,2","-118,8","-104,8","-79,6","-0,0944","-0,0692","0,579"
1159,"-0,5","4,2","-2,5","3,2","-43,2","-116,0","-104,8","-79,6","-0,0944","-0,0743","0,5795"
1160,"-0,5","4,2","-3,2","2,9","-46,0","-118,8","-104,8","-79,6","-0,0944","-0,0717","0,58"
1161,"-0,5","3,9","-2,8","3,2","-46,0","-121,6","-104,8","-85,2","-0,0944","-0,0768","0,5805"
1162,"-0,5","4,2","-2,8","3,2","-46,0","-124,4","-104,8","-85,2","-0,0944","-0,0768","0,581"
1163,"-0,8","3,9","-2,8","2,5","-48,8","-135,6","-104,8","-85,2","-0,0919","-0,0793","0,5815"
1164,"-0,5","3,9","-3,2","3,2","-51,6","-124,4","-113,2","-88,0","-0,0970","-0,0768","0,582"
1165,"-0,8","3,9","-2,8","3,2","-54,4","-124,4","-104,8","-90,8","-0,0894","-0,0818","0,5825"
1166,"-0,8","4,6","-3,2","2,9","-54,4","-124,4","-107,6","-93,6","-0,0995","-0,0793","0,583"
1167,"-0,8","3,9","-3,2","3,2","-54,4","-127,2","-107,6","-93,6","-0,0944","-0,0843","0,5835"
1168,"-1,2","4,2","-3,2","2,9","-54,4","-130,0","-107,6","-96,4","-0,0970","-0,0869","0,584"
1169,"-1,2","3,6","-3,2","2,9","-60,0","-127,2","-107,6","-96,4","-0,0970","-0,0869","0,5845"
1170,"-1,2","3,9","-3,5","2,9","-57,2","-132,8","-116,0","-99,2","-0,0995","-0,0919","0,585"
1171,"-1,2","3,9","-2,8","2,9","-62,8","-132,8","-113,2","-96,4","-0,1020","-0,0919","0,5855"
1172,"-1,8","3,9","-2,8","2,9","-65,6","-132,8","-107,6","-104,8","-0,1020","-0,0944","0,586"
1173,"-1,5","4,2","-3,2","2,9","-68,4","-135,6","-110,4","-107,6","-0,0995","-0,0894","0,5865"
1174,"-1,2","3,6","-3,2","3,2","-68,4","-138,4","-113,2","-107,6","-0,1020","-0,0970","0,587"
1175,"-1,5","3,6","-2,5","2,5","-65,6","-138,4","-110,4","-104,8","-0,0995","-0,0970","0,5875"
1176,"-1,2","3,9","-3,2","2,9","-71,2","-138,4","-116,0","-110,4","-0,0995","-0,0970","0,588"
1177,"-1,8","3,6","-3,2","2,5","-71,2","-138,4","-110,4","-113,2","-0,0995","-0,0995","0,5885"
1178,"-1,5","3,6","-2,8","2,9","-74,0","-141,2","-110,4","-113,2","-0,1020","-0,1020","0,589"
1179,"-1,8","3,6","-3,2","2,5","-74,0","-141,2","-113,2","-116,0","-0,1020","-0,1020","0,5895"
1180,"-1,8","3,6","-2,8","2,5","-74,0","-144,0","-113,2","-116,0","-0,1020","-0,1045","0,59"
1181,"-1,8","3,6","-3,2","2,9","-76,8","-141,2","-113,2","-116,0","-0,1020","-0,1045","0,5905"
1182,"-1,8","3,2","-3,5","2,5","-79,6","-144,0","-113,2","-118,8","-0,1045","-0,1070","0,591"
1183,"-2,2","3,2","-2,8","2,5","-79,6","-149,6","-116,0","-118,8","-0,1020","-0,1070","0,5915"
1184,"-2,2","3,2","-3,2","2,9","-82,4","-146,8","-116,0","-118,8","-0,1045","-0,1146","0,592"
1185,"-2,2","3,2","-3,2","2,5","-82,4","-146,8","-118,8","-121,6","-0,1045","-0,1121","0,5925"
1186,"-2,2","3,2","-3,5","2,5","-82,4","-149,6","-113,2","-124,4","-0,1045","-0,1121","0,593"
1187,"-2,5","3,2","-3,2","2,2","-85,2","-152,4","-118,8","-124,4","-0,1045","-0,1121","0,5935"
1188,"-2,5","2,9","-2,8","2,5","-90,8","-152,4","-118,8","-127,2","-0,1045","-0,1146","0,594"
1189,"-2,5","2,9","-3,5","2,5","-88,0","-149,6","-113,2","-130,0","-0,1070","-0,1171","0,5945"
1190,"-2,8","3,2","-3,2","2,5","-90,8","-155,2","-118,8","-130,0","-0,1070","-0,1171","0,595"
1191,"-2,5","2,9","-3,2","2,2","-90,8","-152,4","-118,8","-130,0","-0,1070","-0,1197","0,5955"
1192,"-2,5","2,9","-3,5","2,5","-93,6","-152,4","-118,8","-135,6","-0,1045","-0,1222","0,596"
1193,"-2,5","3,2","-3,5","2,2","-93,6","-152,4","-116,0","-138,4","-0,1070","-0,1222","0,5965"
1194,"-2,8","2,5","-3,2","2,2","-93,6","-152,4","-118,8","-138,4","-0,1045","-0,1222","0,597"
1195,"-2,8","2,5","-3,2","2,2","-90,8","-155,2","-118,8","-141,2","-0,1070","-0,1272","0,5975"
1196,"-2,8","2,5","-3,2","1,9","-96,4","-158,0","-118,8","-138,4","-0,1096","-0,1272","0,598"
1197,"-2,5","2,5","-3,2","2,5","-96,4","-160,8","-121,6","-141,2","-0,1070","-0,1297","0,5985"
1198,"-2,8","2,5","-3,2","1,9","-99,2","-158,0","-118,8","-144,0","-0,1096","-0,1272","0,599"
1199,"-2,5","2,2","-3,5","2,2","-99,2","-160,8","-118,8","-144,0","-0,1096","-0,1323","0,5995"
1200,"-3,2","2,9","-3,2","2,5","-102,0","-160,8","-118,8","-146,8","-0,1096","-0,1297","0,6"
1201,"-2,8","1,9","-3,5","2,2","-104,8","-160,8","-121,6","-146,8","-0,1121","-0,1323","0,6005"
1202,"-3,2","2,2","-3,5","1,9","-102,0","-166,4","-121,6","-146,8","-0,1096","-0,1348","0,601"
1203,"-3,5","2,2","-3,2","1,9","-104,8","-158,0","-124,4","-152,4","-0,1096","-0,1348","0,6015"
1204,"-3,5","2,2","-3,2","2,2","-107,6","-166,4","-118,8","-152,4","-0,1121","-0,1373","0,602"
1205,"-3,2","2,5","-3,2","1,9","-107,6","-166,4","-127,2","-149,6","-0,1121","-0,1398","0,6025"
1206,"-3,5","1,9","-3,8","2,5","-107,6","-166,4","-121,6","-158,0","-0,1121","-0,1398","0,603"
1207,"-3,5","1,9","-3,5","1,9","-110,4","-169,2","-118,8","-155,2","-0,1121","-0,1398","0,6035"
1208,"-3,5","1,2","-3,2","2,2","-110,4","-169,2","-124,4","-158,0","-0,1146","-0,1424","0,604"
1209,"-3,5","2,2","-3,5","1,9","-113,2","-169,2","-124,4","-158,0","-0,1146","-0,1424","0,6045"
1210,"-3,5","1,9","-3,5","1,9","-113,2","-166,4","-118,8","-160,8","-0,1121","-0,1449","0,605"
1211,"-3,8","1,9","-3,8","2,9","-113,2","-169,2","-121,6","-160,8","-0,1121","-0,1449","0,6055"
1212,"-3,8","1,5","-3,2","1,9","-116,0","-172,0","-127,2","-160,8","-0,1171","-0,1449","0,606"
1213,"-4,2","1,5","-3,5","2,2","-118,8","-172,0","-124,4","-163,6","-0,1146","-0,1474","0,6065"
1214,"-3,5","1,5","-3,8","1,9","-116,0","-172,0","-121,6","-166,4","-0,1146","-0,1474","0,607"
1215,"-3,8","1,2","-3,5","1,5","-118,8","-172,0","-130,0","-166,4","-0,1146","-0,1499","0,6075"
1216,"-4,2","1,2","-3,5","1,9","-118,8","-172,0","-127,2","-166,4","-0,1146","-0,1524","0,608"
1217,"-4,5","1,2","-3,5","1,2","-118,8","-174,8","-127,2","-180,4","-0,1146","-0,1524","0,6085"
1218,"-4,5","1,5","-3,5","1,9","-121,6","-172,0","-130,0","-172,0","-0,1146","-0,1524","0,609"
1219,"-4,5","1,2","-3,5","2,2","-124,4","-174,8","-127,2","-169,2","-0,1171","-0,1550","0,6095"
1220,"-4,5","1,2","-3,5","1,5","-124,4","-174,8","-127,2","-174,8","-0,1146","-0,1524","0,61"
1221,"-4,9","0,9","-3,2","1,9","-121,6","-177,6","-130,0","-169,2","-0,1171","-0,1575","0,6105"
1222,"-4,5","0,5","-3,5","1,5","-124,4","-177,6","-130,0","-172,0","-0,1146","-0,1524","0,611"
1223,"-4,5","1,2","-3,5","1,5","-124,4","-177,6","-130,0","-174,8","-0,1146","-0,1575","0,6115"
1224,"-4,9","0,9","-3,5","2,2","-127,2","-174,8","-130,0","-174,8","-0,1171","-0,1600","0,612"
1225,"-4,9","1,2","-3,8","1,5","-124,4","-180,4","-127,2","-174,8","-0,1197","-0,1550","0,6125"
1226,"-4,9","0,5","-3,5","1,9","-127,2","-177,6","-130,0","-177,6","-0,1171","-0,1600","0,613"
1227,"-5,2","0,5","-3,8","1,9","-130,0","-180,4","-130,0","-177,6","-0,1146","-0,1600","0,6135"
1228,"-4,9","0,5","-3,8","1,9","-127,2","-177,6","-127,2","-177,6","-0,1171","-0,1600","0,614"
1229,"-5,2","0,2","-3,8","1,2","-130,0","-177,6","-130,0","-180,4","-0,1171","-0,1625","0,6145"
1230,"-5,2","0,5","-3,8","1,5","-130,0","-177,6","-132,8","-180,4","-0,1171","-0,1600","0,615"
1231,"-4,9","0,5","-4,2","1,9","-132,8","-183,2","-132,8","-183,2","-0,1197","-0,1651","0,6155"
1232,"-4,2","0,5","-3,5","1,2","-132,8","-180,4","-135,6","-183,2","-0,1197","-0,1651","0,616"
1233,"-5,2","0,2","-4,2","1,5","-132,8","-183,2","-132,8","-183,2","-0,1197","-0,1651","0,6165"
1234,"-5,2","0,2","-4,2","1,2","-135,6","-188,8","-132,8","-186,0","-0,1197","-0,1651","0,617"
1235,"-5,2","0,2","-3,8","1,5","-132,8","-183,2","-132,8","-186,0","-0,1222","-0,1676","0,6175"
1236,"-5,5","0,2","-4,2","1,5","-132,8","-180,4","-130,0","-188,8","-0,1222","-0,1676","0,618"
1237,"-5,2","0,5","-4,9","1,2","-135,6","-180,4","-135,6","-188,8","-0,1197","-0,1676","0,6185"
1238,"-5,2","0,2","-4,5","1,9","-135,6","-183,2","-135,6","-188,8","-0,1197","-0,1651","0,619"
1239,"-5,2","0,2","-4,5","1,5","-135,6","-183,2","-132,8","-188,8","-0,1197","-0,1701","0,6195"
1240,"-5,9","0,2","-4,5","1,5","-135,6","-183,2","-132,8","-188,8","-0,1197","-0,1701","0,62"
1241,"-5,5","0,2","-4,5","1,5","-132,8","-186,0","-135,6","-188,8","-0,1222","-0,1701","0,6205"
1242,"-5,5","0,5","-5,2","1,5","-132,8","-186,0","-135,6","-186,0","-0,1197","-0,1701","0,621"
1243,"-5,2","-0,1","-4,9","1,5","-135,6","-186,0","-135,6","-191,6","-0,1222","-0,1701","0,6215"
1244,"-5,2","0,2","-5,5","1,5","-135,6","-183,2","-135,6","-191,6","-0,1222","-0,1726","0,622"
1245,"-5,2","0,5","-5,2","1,5","-138,4","-186,0","-132,8","-186,0","-0,1247","-0,1701","0,6225"
1246,"-5,2","0,5","-5,2","1,5","-135,6","-186,0","-138,4","-191,6","-0,1222","-0,1726","0,623"
1247,"-5,2","0,5","-5,2","1,2","-138,4","-186,0","-132,8","-194,4","-0,1222","-0,1701","0,6235"
1248,"-5,2","0,5","-4,9","1,5","-141,2","-183,2","-135,6","-194,4","-0,1247","-0,1752","0,624"
1249,"-5,2","0,2","-4,9","1,5","-132,8","-186,0","-138,4","-197,2","-0,1247","-0,1701","0,6245"
1250,"-4,9","0,5","-4,9","1,2","-138,4","-186,0","-135,6","-197,2","-0,1272","-0,1752","0,625"
1251,"-5,5","0,5","-4,9","2,2","-141,2","-188,8","-138,4","-197,2","-0,1247","-0,1752","0,6255"
1252,"-5,2","0,9","-4,9","1,2","-138,4","-186,0","-135,6","-197,2","-0,1222","-0,1777","0,626"
1253,"-5,5","0,5","-4,9","1,5","-141,2","-186,0","-141,2","-197,2","-0,1247","-0,1752","0,6265"
1254,"-5,2","0,9","-5,9","1,9","-141,2","-188,8","-138,4","-197,2","-0,1247","-0,1726","0,627"
1255,"-5,2","1,2","-4,9","1,5","-138,4","-183,2","-138,4","-194,4","-0,1272","-0,1777","0,6275"
1256,"-5,2","0,9","-4,9","1,2","-138,4","-188,8","-135,6","-200,0","-0,1247","-0,1777","0,628"
1257,"-5,2","1,2","-5,2","1,5","-141,2","-191,6","-138,4","-202,8","-0,1247","-0,1802","0,6285"
1258,"-5,2","0,9","-5,2","1,9","-138,4","-186,0","-138,4","-197,2","-0,1247","-0,1802","0,629"
1259,"-5,2","0,5","-4,9","1,5","-141,2","-188,8","-141,2","-202,8","-0,1272","-0,1802","0,6295"
1260,"-5,2","0,9","-5,2","1,2","-138,4","-188,8","-146,8","-200,0","-0,1272","-0,1777","0,63"
1261,"-5,2","0,5","-5,2","1,5","-144,0","-188,8","-138,4","-197,2","-0,1247","-0,1827","0,6305"
1262,"-5,5","0,9","-4,9","1,2","-141,2","-188,8","-138,4","-200,0","-0,1272","-0,1802","0,631"
1263,"-5,2","0,5","-4,9","1,5","-144,0","-186,0","-141,2","-202,8","-0,1272","-0,1827","0,6315"
1264,"-5,2","0,9","-4,9","1,5","-141,2","-186,0","-144,0","-202,8","-0,1272","-0,1827","0,632"
1265,"-5,2","0,5","-4,9","1,5","-141,2","-191,6","-141,2","-200,0","-0,1272","-0,1878","0,6325"
1266,"-5,2","0,5","-5,2","1,5","-141,2","-180,4","-138,4","-202,8","-0,1247","-0,1802","0,633"
1267,"-5,2","0,5","-4,9","1,5","-146,8","-188,8","-141,2","-205,6","-0,1272","-0,1827","0,6335"
1268,"-5,2","0,9","-4,9","1,5","-141,2","-191,6","-141,2","-202,8","-0,1297","-0,1827","0,634"
1269,"-5,5","0,5","-4,9","1,5","-141,2","-188,8","-138,4","-205,6","-0,1272","-0,1827","0,6345"
1270,"-5,2","0,5","-4,5","1,2","-144,0","-191,6","-144,0","-202,8","-0,1297","-0,1827","0,635"
1271,"-5,2","0,9","-4,9","1,5","-146,8","-188,8","-144,0","-205,6","-0,1222","-0,1852","0,6355"
1272,"-5,5","0,9","-4,5","1,9","-146,8","-186,0","-141,2","-205,6","-0,1297","-0,1852","0,636"
1273,"-5,5","0,5","-5,2","1,9","-146,8","-188,8","-141,2","-205,6","-0,1272","-0,1852","0,6365"
1274,"-5,2","0,5","-4,9","1,9","-144,0","-188,8","-141,2","-208,4","-0,1272","-0,1852","0,637"
1275,"-5,2","0,9","-4,2","1,5","-144,0","-188,8","-141,2","-202,8","-0,1272","-0,1852","0,6375"
1276,"-5,5","0,5","-4,9","2,2","-144,0","-188,8","-144,0","-202,8","-0,1297","-0,1852","0,638"
1277,"-5,5","0,9","-4,5","1,5","-144,0","-200,0","-138,4","-208,4","-0,1297","-0,1878","0,6385"
1278,"-5,5","0,9","-4,5","1,9","-141,2","-188,8","-144,0","-208,4","-0,1297","-0,1852","0,639"
1279,"-5,2","0,9","-4,5","1,5","-146,8","-194,4","-141,2","-205,6","-0,1272","-0,1852","0,6395"
1280,"-5,5","0,5","-4,2","1,9","-144,0","-191,6","-146,8","-205,6","-0,1297","-0,1852","0,64"
1281,"-5,5","0,5","-4,5","1,5","-144,0","-188,8","-149,6","-208,4","-0,1297","-0,1852","0,6405"
1282,"-5,2","0,5","-4,2","1,9","-144,0","-191,6","-146,8","-208,4","-0,1323","-0,1878","0,641"
1283,"-5,5","0,9","-4,5","1,9","-144,0","-191,6","-152,4","-205,6","-0,1272","-0,1878","0,6415"
1284,"-5,2","0,9","-4,2","1,9","-149,6","-188,8","-141,2","-208,4","-0,1297","-0,1852","0,642"
1285,"-5,5","0,9","-4,5","2,2","-146,8","-194,4","-146,8","-208,4","-0,1297","-0,1878","0,6425"
1286,"-5,5","0,5","-4,2","1,9","-149,6","-191,6","-144,0","-208,4","-0,1323","-0,1852","0,643"
1287,"-5,5","0,9","-4,2","2,2","-146,8","-191,6","-144,0","-214,0","-0,1297","-0,1852","0,6435"
1288,"-5,5","0,9","-4,2","1,9","-146,8","-188,8","-141,2","-208,4","-0,1297","-0,1878","0,644"
1289,"-5,2","1,2","-4,2","1,9","-146,8","-183,2","-144,0","-208,4","-0,1297","-0,1878","0,6445"
1290,"-5,2","1,2","-4,2","2,2","-146,8","-188,8","-144,0","-208,4","-0,1348","-0,2130","0,645"
1291,"-5,5","0,9","-3,8","2,5","-146,8","-188,8","-146,8","-205,6","-0,1297","-0,1878","0,6455"
1292,"-5,2","0,9","-3,8","2,2","-146,8","-194,4","-144,0","-208,4","-0,1323","-0,1903","0,646"
1293,"-5,2","1,2","-4,2","1,9","-146,8","-188,8","-146,8","-208,4","-0,1348","-0,1878","0,6465"
1294,"-4,9","1,2","-4,2","2,5","-146,8","-188,8","-146,8","-208,4","-0,1323","-0,1903","0,647"
1295,"-4,9","0,9","-3,8","2,2","-146,8","-191,6","-146,8","-208,4","-0,1323","-0,1852","0,6475"
1296,"-5,2","1,2","-3,8","2,2","-149,6","-194,4","-144,0","-211,2","-0,1323","-0,1878","0,648"
1297,"-4,9","1,2","-3,8","2,2","-144,0","-194,4","-146,8","-211,2","-0,1323","-0,1878","0,6485"
1298,"-5,2","1,2","-4,2","2,2","-149,6","-186,0","-144,0","-211,2","-0,1323","-0,1878","0,649"
1299,"-5,2","1,2","-3,8","2,5","-146,8","-191,6","-149,6","-208,4","-0,1323","-0,1903","0,6495"
1300,"-5,2","0,5","-3,8","2,5","-146,8","-194,4","-146,8","-208,4","-0,1323","-0,1928","0,65"
1301,"-5,2","1,2","-3,8","2,5","-149,6","-188,8","-144,0","-208,4","-0,1323","-0,1878","0,6505"
1302,"-4,9","0,9","-3,8","2,2","-146,8","-186,0","-149,6","-205,6","-0,1323","-0,1878","0,651"
1303,"-5,2","0,9","-3,8","2,9","-146,8","-191,6","-146,8","-208,4","-0,1323","-0,1903","0,6515"
1304,"-5,2","1,2","-3,5","2,5","-146,8","-188,8","-144,0","-208,4","-0,1297","-0,1903","0,652"
1305,"-4,9","1,2","-4,2","2,5","-149,6","-188,8","-146,8","-211,2","-0,1297","-0,1878","0,6525"
1306,"-4,9","0,9","-3,8","2,9","-149,6","-186,0","-146,8","-211,2","-0,1323","-0,1878","0,653"
1307,"-5,2","1,2","-3,8","2,9","-149,6","-186,0","-146,8","-208,4","-0,1323","-0,1878","0,6535"
1308,"-5,2","1,2","-3,8","1,2","-146,8","-188,8","-144,0","-208,4","-0,1348","-0,1878","0,654"
1309,"-5,2","1,2","-3,8","2,9","-144,0","-188,8","-146,8","-208,4","-0,1297","-0,1852","0,6545"
1310,"-5,2","0,9","-4,2","2,5","-144,0","-188,8","-146,8","-208,4","-0,1323","-0,1878","0,655"
1311,"-5,2","1,2","-3,8","2,5","-146,8","-188,8","-144,0","-208,4","-0,1323","-0,1878","0,6555"
1312,"-4,9","1,2","-3,5","2,5","-138,4","-188,8","-144,0","-208,4","-0,1348","-0,1878","0,656"
1313,"-4,9","0,9","-3,8","2,5","-146,8","-188,8","-146,8","-211,2","-0,1297","-0,1903","0,6565"
1314,"-5,2","0,9","-3,8","2,2","-146,8","-188,8","-144,0","-205,6","-0,1297","-0,1878","0,657"
1315,"-4,9","1,2","-3,8","2,5","-144,0","-188,8","-144,0","-208,4","-0,1323","-0,1878","0,6575"
1316,"-5,2","0,5","-3,8","2,5","-149,6","-191,6","-144,0","-205,6","-0,1297","-0,1878","0,658"
1317,"-5,2","0,5","-4,2","2,5","-146,8","-186,0","-138,4","-205,6","-0,1297","-0,1903","0,6585"
1318,"-4,9","0,5","-3,8","2,2","-146,8","-188,8","-144,0","-205,6","-0,1297","-0,1852","0,659"
1319,"-4,9","0,9","-3,8","2,2","-144,0","-188,8","-141,2","-208,4","-0,1272","-0,1878","0,6595"
1320,"-5,2","0,9","-4,2","2,9","-144,0","-186,0","-144,0","-202,8","-0,1297","-0,1878","0,66"
1321,"-4,9","0,9","-3,8","2,2","-146,8","-188,8","-144,0","-205,6","-0,1297","-0,1852","0,6605"
1322,"-4,9","0,5","-3,8","2,2","-141,2","-186,0","-144,0","-208,4","-0,1272","-0,1852","0,661"
1323,"-5,2","0,9","-3,8","2,5","-141,2","-186,0","-138,4","-205,6","-0,1272","-0,1852","0,6615"
1324,"-5,2","0,9","-3,8","2,2","-144,0","-186,0","-141,2","-205,6","-0,1297","-0,1878","0,662"
1325,"-5,2","0,9","-4,2","2,2","-177,6","-186,0","-141,2","-205,6","-0,1272","-0,1878","0,6625"
1326,"-5,2","0,9","-3,5","2,5","-144,0","-186,0","-146,8","-202,8","-0,1272","-0,1852","0,663"
1327,"-4,5","1,2","-5,2","2,2","-144,0","-186,0","-138,4","-202,8","-0,1272","-0,1852","0,6635"
1328,"-5,2","1,5","-4,2","2,2","-141,2","-186,0","-141,2","-202,8","-0,1247","-0,1827","0,664"
1329,"-4,9","0,9","-3,8","1,9","-141,2","-183,2","-138,4","-202,8","-0,1297","-0,1827","0,6645"
1330,"-4,9","0,9","-4,2","2,2","-144,0","-183,2","-138,4","-205,6","-0,1272","-0,1852","0,665"
1331,"-4,9","1,5","-4,2","1,9","-141,2","-183,2","-138,4","-205,6","-0,1247","-0,1827","0,6655"
1332,"-4,9","0,9","-3,8","2,2","-144,0","-174,8","-138,4","-202,8","-0,1247","-0,1852","0,666"
1333,"-4,5","1,2","-4,2","1,9","-144,0","-186,0","-141,2","-202,8","-0,1247","-0,1802","0,6665"
1334,"-4,5","1,2","-4,2","1,9","-144,0","-183,2","-138,4","-200,0","-0,1247","-0,1827","0,667"
1335,"-4,5","1,5","-4,2","2,2","-141,2","-183,2","-132,8","-200,0","-0,1247","-0,1802","0,6675"
1336,"-4,9","1,2","-4,2","2,2","-141,2","-186,0","-138,4","-202,8","-0,1247","-0,1827","0,668"
1337,"-4,9","0,9","-4,2","2,2","-144,0","-186,0","-135,6","-200,0","-0,1222","-0,1827","0,6685"
1338,"-4,9","1,2","-4,5","1,5","-135,6","-183,2","-135,6","-197,2","-0,1222","-0,1802","0,669"
1339,"-4,5","1,2","-4,2","1,9","-141,2","-186,0","-138,4","-197,2","-0,1222","-0,1777","0,6695"
1340,"-4,5","1,5","-4,5","0,9","-144,0","-183,2","-135,6","-197,2","-0,1222","-0,1802","0,67"
1341,"-4,2","1,5","-3,8","1,5","-144,0","-183,2","-138,4","-200,0","-0,1222","-0,1802","0,6705"
1342,"-4,5","1,5","-4,2","1,5","-138,4","-183,2","-135,6","-197,2","-0,1247","-0,1777","0,671"
1343,"-4,5","1,5","-4,2","1,5","-141,2","-183,2","-135,6","-194,4","-0,1222","-0,1777","0,6715"
1344,"-4,5","1,2","-4,9","1,9","-138,4","-183,2","-135,6","-197,2","-0,1222","-0,1777","0,672"
