Nr.;x1;x2;y1;y2;z1;z2;z3;z4;U1;U2;Zeit
272;-0,1;0,5;0,9;0,2;1,6;-4;-4;12,8;-0,0061;0,0115;0,136
273;-0,1;0,5;0,2;0,2;4,4;-6,8;-9,6;12,8;-0,0061;0,0115;0,1365
274;-0,1;0,9;0,2;0,2;7,2;-6,8;-9,6;7,2;-0,0061;0,009;0,137
275;0,2;0,9;0,2;0,2;7,2;-9,6;-9,6;12,8;-0,0061;0,009;0,1375
276;-0,1;-0,5;-0,1;0,5;4,4;-6,8;-9,6;10;-0,0087;0,009;0,138
277;-0,1;0,5;-0,1;0,2;4,4;-6,8;-9,6;10;-0,0061;0,009;0,1385
278;0,2;0,5;-0,5;0,2;4,4;-6,8;-9,6;7,2;-0,0137;0,0065;0,139
279;0,2;0,5;0,2;0,2;1,6;-4;-9,6;10;-0,0061;0,0115;0,1395
280;-0,1;0,9;-0,1;-0,5;4,4;-6,8;-6,8;10;-0,0087;0,0115;0,14
281;-0,5;0,9;-0,1;0,5;4,4;-6,8;-6,8;10;-0,0061;0,009;0,1405
282;0,2;0,9;-0,1;-0,1;4,4;-6,8;-9,6;10;-0,0087;0,009;0,141
283;-0,1;0,5;-0,1;0,2;4,4;-9,6;-6,8;10;-0,0061;0,009;0,1415
284;-0,1;0,5;-0,1;0,2;4,4;-6,8;-6,8;10;-0,0061;0,009;0,142
285;-0,1;0,2;-0,1;0,2;4,4;-6,8;-4;10;-0,0087;0,009;0,1425
286;0,2;0,9;-0,1;0,2;4,4;-12,4;-6,8;12,8;-0,0061;0,0115;0,143
287;-0,5;0,9;0,2;0,2;1,6;-6,8;-6,8;12,8;-0,0087;0,0065;0,1435
288;-0,1;0,9;0,2;0,2;4,4;-6,8;-6,8;15,6;-0,0061;0,0115;0,144
289;0,2;0,5;-0,1;-0,1;4,4;-6,8;-6,8;10;-0,0087;0,009;0,1445
290;0,2;0,5;-0,1;-0,1;4,4;-4;-9,6;10;-0,0087;0,009;0,145
291;0,2;0,9;-0,1;0,2;7,2;-6,8;-9,6;12,8;-0,0061;0,0115;0,1455
292;-0,1;0,5;-0,1;-0,1;1,6;-6,8;-9,6;10;-0,0087;0,009;0,146
293;-0,1;0,9;-0,1;-0,1;1,6;-4;-9,6;10;-0,0087;0,009;0,1465
294;-0,1;0,5;-0,1;1,2;4,4;-9,6;-6,8;10;-0,0087;0,009;0,147
295;0,2;0,9;-0,5;-0,1;4,4;-4;-12,4;7,2;-0,0061;0,009;0,1475
296;0,2;0,5;0,2;0,2;1,6;-6,8;-6,8;12,8;-0,0061;0,009;0,148
297;-0,1;0,9;-0,1;0,2;4,4;-6,8;-9,6;12,8;-0,0087;0,009;0,1485
298;0,2;0,5;-0,5;0,2;4,4;-6,8;-9,6;12,8;-0,0061;0,0065;0,149
299;-0,5;0,9;-0,1;0,5;1,6;-4;-15,2;12,8;-0,0087;0,009;0,1495
300;-0,1;1,5;-0,1;0,2;7,2;-6,8;-6,8;12,8;-0,0087;0,009;0,15
301;0,2;0,9;0,2;-0,1;7,2;-4;-9,6;7,2;-0,0061;0,009;0,1505
302;0,2;0,5;-0,1;-0,1;10;-4;-9,6;10;-0,0061;0,009;0,151
303;0,2;0,9;-0,1;0,2;4,4;-6,8;-6,8;10;-0,0112;0,009;0,1515
304;-0,5;0,5;0,2;0,2;4,4;-6,8;-6,8;12,8;-0,0087;0,009;0,152
305;0,2;0,9;-0,5;-0,1;4,4;-9,6;-6,8;12,8;-0,0061;0,009;0,1525
306;-0,1;0,5;-0,1;0,2;4,4;-4;-6,8;15,6;-0,0087;0,009;0,153
307;-0,1;0,9;-0,1;0,2;4,4;-4;-6,8;10;-0,0061;0,0115;0,1535
308;-0,1;0,5;-0,1;-0,1;4,4;-6,8;-6,8;10;-0,0087;0,0065;0,154
309;-0,1;0,5;-0,1;-0,1;4,4;-6,8;-9,6;12,8;-0,0061;0,009;0,1545
310;0,2;0,5;-0,1;0,2;4,4;-9,6;-6,8;12,8;-0,0087;0,009;0,155
311;-0,5;0,9;-0,1;0,5;4,4;-4;-6,8;10;-0,0061;0,009;0,1555
312;-0,1;0,9;0,2;-0,1;4,4;-6,8;-9,6;12,8;-0,0087;0,0065;0,156
313;0,2;0,9;-0,1;-0,1;7,2;-6,8;-6,8;10;-0,0061;0,009;0,1565
314;-0,1;0,5;-0,1;0,2;10;-9,6;-6,8;10;-0,0061;0,009;0,157
315;-0,1;0,9;0,2;-0,1;7,2;-9,6;-9,6;12,8;-0,0087;0,0115;0,1575
316;-0,1;0,9;-0,8;-0,1;1,6;-6,8;-9,6;12,8;-0,0061;0,0115;0,158
317;0,2;1,2;-0,1;-0,1;4,4;-6,8;-12,4;12,8;-0,0087;0,009;0,1585
318;-0,1;0,5;-0,1;0,2;10;-6,8;-6,8;10;-0,0087;0,009;0,159
319;-0,1;0,5;0,2;-0,1;4,4;-6,8;-9,6;12,8;-0,0087;0,0115;0,1595
320;-0,1;0,5;-0,1;0,2;4,4;-6,8;-6,8;10;-0,0087;0,0065;0,16
321;-0,1;0,5;-0,1;0,2;4,4;-6,8;-6,8;12,8;-0,0087;0,0115;0,1605
322;0,2;0,9;0,2;-0,1;4,4;-6,8;-6,8;10;-0,0087;0,009;0,161
323;0,2;0,5;-0,1;-0,1;4,4;-6,8;-1,2;12,8;-0,0061;0,0065;0,1615
324;-0,1;0,9;-0,1;0,2;4,4;-4;-6,8;12,8;-0,0061;0,009;0,162
325;-0,5;0,9;-0,1;0,5;4,4;-9,6;-6,8;10;-0,0087;0,009;0,1625
326;0,2;1,2;-0,1;0,5;7,2;-6,8;-9,6;10;-0,0061;0,0115;0,163
327;0,2;0,9;0,2;-0,1;1,6;-6,8;-9,6;12,8;-0,0061;0,009;0,1635
328;-0,1;0,9;-0,1;0,2;1,6;-9,6;-6,8;12,8;-0,0061;0,009;0,164
329;0,2;0,5;-0,1;-0,1;7,2;-6,8;-6,8;10;-0,0087;0,0115;0,1645
330;0,2;0,5;-0,5;0,2;1,6;-9,6;-9,6;12,8;-0,0061;0,0115;0,165
331;-0,1;0,5;-0,1;0,2;4,4;-6,8;-9,6;10;-0,0061;0,009;0,1655
332;-0,1;0,5;-0,1;0,2;7,2;-9,6;-9,6;12,8;-0,0061;0,0115;0,166
333;-0,1;0,9;-0,1;-0,1;4,4;-6,8;-9,6;10;-0,0087;0,009;0,1665
334;0,2;1,2;-0,5;0,2;4,4;-6,8;-12,4;7,2;-0,0112;0,0115;0,167
335;0,2;0,9;-0,1;0,2;4,4;-4;-4;12,8;-0,0061;0,0115;0,1675
336;0,2;-0,5;-0,1;0,2;7,2;-9,6;-6,8;10;-0,0087;0,0115;0,168
337;-0,1;0,9;-0,1;0,2;7,2;-6,8;-6,8;10;-0,0061;0,0115;0,1685
338;0,5;0,9;-0,1;-0,1;7,2;-9,6;-9,6;12,8;-0,0112;0,009;0,169
339;0,2;1,2;-0,5;-0,1;4,4;-4;-9,6;10;-0,0061;0,009;0,1695
340;-0,1;0,5;-0,1;0,2;4,4;-9,6;-9,6;10;-0,0061;0,0115;0,17
341;0,5;0,5;-0,1;-0,1;7,2;-9,6;-6,8;12,8;-0,0087;0,0115;0,1705
342;-0,1;0,5;-0,1;0,2;7,2;-1,2;-6,8;10;-0,0036;0,0115;0,171
343;-0,1;0,5;-0,1;0,2;4,4;-9,6;-9,6;10;-0,0087;0,009;0,1715
344;-0,1;1,2;-0,1;0,2;4,4;-4;-6,8;10;-0,0087;0,009;0,172
345;-0,5;0,5;-0,1;-0,1;4,4;-6,8;-9,6;10;-0,0061;0,0065;0,1725
346;-0,5;0,9;-0,1;-0,1;7,2;-6,8;-9,6;12,8;-0,0087;0,009;0,173
347;-0,1;0,5;0,2;0,2;4,4;-6,8;-9,6;10;-0,0087;0,014;0,1735
348;-0,1;0,9;-0,1;-0,1;4,4;-9,6;-9,6;10;-0,0087;0,009;0,174
349;-0,1;0,9;-0,1;-0,1;4,4;-9,6;-9,6;12,8;-0,0061;0,0115;0,1745
350;0,2;0,5;-0,5;0,2;1,6;-6,8;-9,6;10;-0,0087;0,0115;0,175
351;-0,5;0,5;-0,1;0,2;4,4;-6,8;-9,6;10;-0,0087;0,0115;0,1755
352;-0,1;0,5;-0,1;0,2;1,6;-4;-6,8;12,8;-0,0061;0,009;0,176
353;0,2;0,9;-0,1;0,2;1,6;-6,8;-9,6;12,8;-0,0137;0,0115;0,1765
354;-0,1;0,5;0,2;0,2;4,4;-4;-9,6;12,8;-0,0087;0,0115;0,177
355;0,2;0,9;-0,5;0,2;4,4;-9,6;-6,8;10;-0,0087;0,0115;0,1775
356;0,2;0,5;-0,5;-0,1;7,2;-4;-9,6;10;-0,0087;0,0115;0,178
357;0,2;0,2;-0,1;0,2;4,4;-9,6;-9,6;10;-0,0087;0,009;0,1785
358;0,2;0,5;-0,1;-0,1;4,4;-6,8;-9,6;12,8;-0,0061;0,009;0,179
359;0,2;0,5;-0,1;0,2;1,6;-6,8;-9,6;12,8;-0,0061;0,009;0,1795
360;0,2;0,9;0,2;-0,1;4,4;-6,8;-9,6;15,6;-0,0087;0,009;0,18
361;-0,1;0,5;-0,5;0,9;4,4;-4;-6,8;12,8;-0,0087;0,009;0,1805
362;-0,1;0,9;-0,5;0,2;7,2;-6,8;-9,6;12,8;-0,0087;0,009;0,181
363;-0,1;0,5;-0,5;0,2;4,4;-6,8;-6,8;15,6;-0,0087;0,0115;0,1815
364;-0,1;0,5;-0,1;0,2;4,4;-6,8;-9,6;10;-0,0087;0,0115;0,182
365;0,2;0,5;-0,5;0,2;4,4;-9,6;-9,6;10;-0,0061;0,0115;0,1825
366;0,2;0,9;0,2;-0,1;7,2;-9,6;-9,6;12,8;-0,0087;0,014;0,183
367;0,2;0,2;-0,5;0,2;4,4;-9,6;-6,8;12,8;-0,0087;0,0115;0,1835
368;-0,1;0,5;-0,5;0,2;10;-6,8;-12,4;15,6;-0,0087;0,009;0,184
369;-0,1;0,9;0,2;0,2;4,4;-6,8;-12,4;12,8;-0,0087;0,0115;0,1845
370;-0,1;0,9;-0,5;-0,1;4,4;-6,8;-6,8;12,8;-0,0112;0,0115;0,185
371;-0,1;0,5;-0,1;-0,5;1,6;-4;-9,6;12,8;-0,0087;0,009;0,1855
372;-0,1;0,9;-0,1;0,2;4,4;-9,6;-6,8;10;-0,0087;0,0115;0,186
373;0,5;0,9;-0,5;0,2;7,2;-4;-6,8;10;-0,0061;0,009;0,1865
374;-0,1;0,9;0,2;0,2;7,2;-9,6;-9,6;15,6;-0,0087;0,0115;0,187
375;-0,1;0,5;-0,5;0,2;7,2;-6,8;-9,6;12,8;-0,0087;0,0115;0,1875
376;0,5;0,9;-0,1;0,2;4,4;-12,4;-9,6;18,4;-0,0087;0,0115;0,188
377;-0,5;0,9;-0,1;0,2;4,4;-6,8;-9,6;12,8;-0,0061;0,0115;0,1885
378;0,2;0,5;-0,1;0,2;4,4;-6,8;-12,4;12,8;-0,0137;0,009;0,189
379;-0,1;0,5;-0,5;1,2;4,4;-6,8;-9,6;10;-0,0087;0,0115;0,1895
380;-0,1;0,9;-0,5;0,2;4,4;-9,6;-9,6;15,6;-0,0087;0,0115;0,19
381;-0,1;0,5;-0,5;0,2;1,6;-6,8;-9,6;12,8;-0,0087;0,0115;0,1905
382;-0,1;0,5;-1,8;-0,1;4,4;-9,6;-6,8;12,8;-0,0087;0,0115;0,191
383;-0,1;0,9;-0,5;0,2;4,4;-4;-9,6;10;-0,0087;0,0115;0,1915
384;-0,1;0,5;-0,5;0,2;4,4;-9,6;-9,6;10;-0,0087;0,009;0,192
385;-0,1;0,5;-0,1;0,2;4,4;-6,8;-9,6;15,6;-0,0087;0,0115;0,1925
386;-0,1;0,5;-0,5;-0,1;4,4;-6,8;-9,6;12,8;-0,0112;0,009;0,193
387;0,9;0,5;-0,1;-0,1;4,4;-12,4;-9,6;15,6;-0,0087;0,0115;0,1935
388;0,2;0,9;-0,5;0,2;7,2;-6,8;-9,6;12,8;-0,0087;0,0115;0,194
389;0,2;0,5;-0,1;0,2;7,2;-9,6;-9,6;10;-0,0087;0,0115;0,1945
390;-0,1;0,5;-0,1;0,2;4,4;-6,8;-9,6;12,8;-0,0087;0,014;0,195
391;0,2;0,5;-0,1;0,2;4,4;-6,8;-9,6;12,8;-0,0087;0,009;0,1955
392;0,2;0,9;-0,1;0,2;4,4;-6,8;-9,6;12,8;-0,0061;0,0115;0,196
393;0,2;0,9;-0,1;-0,1;4,4;-4;-6,8;12,8;-0,0061;0,009;0,1965
394;0,2;0,5;-0,1;-0,1;4,4;-4;-15,2;15,6;-0,0112;0,0115;0,197
395;-0,1;0,9;-0,1;0,2;4,4;-6,8;-9,6;12,8;-0,0087;0,0115;0,1975
396;0,2;0,9;0,2;-0,1;7,2;-6,8;-9,6;12,8;-0,0087;0,0115;0,198
397;0,2;0,9;-0,1;-0,1;7,2;-6,8;-9,6;15,6;-0,0061;0,014;0,1985
398;-0,1;0,5;0,2;0,5;4,4;-9,6;-4;12,8;-0,0087;0,0115;0,199
399;0,2;1,5;-0,1;-0,1;7,2;-6,8;-9,6;12,8;-0,0087;0,009;0,1995
400;0,2;1,2;0,2;0,2;4,4;-6,8;-9,6;12,8;-0,0087;0,0115;0,2
401;-0,1;0,9;-0,1;-0,1;4,4;-9,6;-9,6;10;-0,0087;0,0115;0,2005
402;-0,1;0,5;0,2;0,2;7,2;-6,8;-9,6;12,8;-0,0087;0,0115;0,201
403;-0,1;0,5;-0,5;0,2;4,4;-9,6;-9,6;12,8;-0,0061;0,009;0,2015
404;-0,1;-1,5;-0,1;0,2;4,4;-6,8;-9,6;15,6;-0,0087;0,0115;0,202
405;0,2;0,9;-0,1;0,2;4,4;-6,8;-9,6;12,8;-0,0087;0,0115;0,2025
406;-0,5;0,5;-0,1;0,2;4,4;-9,6;-9,6;15,6;-0,0137;0,0115;0,203
407;-0,1;0,9;-0,1;0,2;7,2;-6,8;-9,6;12,8;-0,0061;0,009;0,2035
408;0,2;0,9;0,2;0,5;4,4;-9,6;-9,6;12,8;-0,0087;0,014;0,204
409;-0,1;0,5;-0,5;0,2;1,6;-6,8;-12,4;12,8;-0,0061;0,0115;0,2045
410;0,2;0,9;-0,1;0,2;4,4;-4;-9,6;10;-0,0137;0,0115;0,205
411;0,2;0,9;0,2;0,2;4,4;-9,6;-9,6;10;-0,0061;0,0115;0,2055
412;-0,1;0,9;-0,1;0,2;4,4;-6,8;-15,2;10;-0,0087;0,0115;0,206
413;0,2;-0,1;-0,1;0,2;4,4;-9,6;-9,6;12,8;-0,0087;0,0115;0,2065
414;0,2;0,9;-0,1;0,5;7,2;-6,8;-12,4;12,8;-0,0087;0,0115;0,207
415;0,2;0,9;0,2;0,2;4,4;-1,2;-9,6;12,8;-0,0087;0,009;0,2075
416;-0,1;0,5;0,2;0,2;4,4;-9,6;-6,8;12,8;-0,0087;0,0115;0,208
417;0,2;0,9;-0,5;0,2;4,4;-9,6;-9,6;12,8;-0,0061;0,014;0,2085
418;0,2;0,5;-0,1;0,2;4,4;-6,8;-4;10;-0,0112;0,014;0,209
419;0,2;0,9;-0,1;0,2;4,4;-9,6;-9,6;12,8;-0,0112;0,0115;0,2095
420;-0,1;0,5;-0,1;0,2;4,4;-9,6;-9,6;12,8;-0,0087;0,009;0,21
421;0,2;0,5;0,2;0,2;4,4;-9,6;-12,4;12,8;-0,0087;0,009;0,2105
422;0,5;0,5;-0,1;-0,1;4,4;-6,8;-12,4;12,8;-0,0087;0,0115;0,211
423;-0,1;0,5;-0,1;0,5;7,2;-9,6;-9,6;12,8;-0,0061;0,0115;0,2115
424;0,5;-1,2;-0,5;0,2;4,4;-6,8;-9,6;12,8;-0,0087;0,0115;0,212
425;-0,1;0,9;-0,1;-0,1;4,4;-6,8;-12,4;12,8;-0,0087;0,0115;0,2125
426;0,2;0,9;-0,1;0,5;4,4;-6,8;-9,6;12,8;-0,0087;0,0115;0,213
427;-0,1;0,5;-0,1;0,2;7,2;-9,6;-9,6;12,8;-0,0087;0,014;0,2135
428;0,2;0,9;-0,1;0,2;7,2;-9,6;-12,4;12,8;-0,0087;0,0115;0,214
429;0,2;0,5;-0,5;0,5;7,2;-15,2;-12,4;15,6;-0,0137;0,0115;0,2145
430;-0,1;1,2;0,2;0,2;4,4;-6,8;-9,6;12,8;-0,0087;0,0115;0,215
431;-0,1;0,9;-0,1;-0,1;4,4;-6,8;-9,6;12,8;-0,0087;0,014;0,2155
432;-0,1;0,5;0,2;0,2;7,2;-9,6;-9,6;12,8;-0,0087;0,0115;0,216
433;0,2;0,5;0,5;0,2;4,4;-9,6;-9,6;15,6;-0,0087;0,0115;0,2165
434;0,2;0,9;-0,1;0,2;4,4;-18;-9,6;10;-0,0087;0,014;0,217
435;0,2;0,9;0,2;0,5;7,2;-6,8;-9,6;10;-0,0087;0,0115;0,2175
436;0,2;0,5;-0,1;0,2;7,2;-9,6;-15,2;15,6;-0,0087;0,0115;0,218
437;-0,1;0,9;0,2;0,5;4,4;-9,6;-9,6;12,8;-0,0087;0,0115;0,2185
438;-0,5;0,5;0,2;0,2;4,4;-9,6;-9,6;12,8;-0,0061;0,0115;0,219
439;0,2;0,9;0,2;0,5;4,4;-9,6;-9,6;12,8;-0,0087;0,0115;0,2195
440;0,2;0,9;-0,5;-0,8;7,2;-9,6;-6,8;15,6;-0,0087;0,014;0,22
441;-0,1;0,5;0,2;-0,1;10;-6,8;-9,6;12,8;-0,0112;0,014;0,2205
442;0,2;0,9;-0,1;0,2;7,2;-9,6;-9,6;7,2;-0,0036;0,0115;0,221
443;0,2;0,9;-0,1;0,2;4,4;-9,6;-6,8;10;-0,0137;0,014;0,2215
444;-0,1;0,5;-0,1;0,2;7,2;-9,6;-9,6;12,8;-0,0087;0,009;0,222
445;0,2;0,9;-0,1;0,2;7,2;-6,8;-9,6;15,6;-0,0087;0,0115;0,2225
446;-0,1;0,5;-0,8;0,2;10;-9,6;-9,6;12,8;-0,0087;0,0115;0,223
447;-0,1;0,9;0,2;0,2;7,2;-9,6;-9,6;12,8;-0,0087;0,0115;0,2235
448;-0,1;0,9;-0,1;-0,1;7,2;-9,6;-12,4;12,8;-0,0087;0,0115;0,224
449;-0,1;0,9;0,2;0,5;7,2;-9,6;-9,6;12,8;-0,0087;0,0115;0,2245
450;0,2;0,9;-0,1;0,2;7,2;-9,6;-9,6;15,6;-0,0112;0,0115;0,225
451;-0,1;0,5;-0,1;0,2;7,2;-6,8;-9,6;12,8;-0,0087;0,0115;0,2255
452;-0,1;-0,1;0,2;-0,1;4,4;-9,6;-15,2;10;-0,0087;0,014;0,226
453;0,2;0,9;0,2;0,2;4,4;-9,6;-12,4;12,8;-0,0112;0,0115;0,2265
454;-0,1;0,5;-0,1;-0,1;4,4;-6,8;-12,4;12,8;-0,0087;0,0115;0,227
455;-0,1;0,2;0,2;0,5;4,4;-9,6;-9,6;12,8;-0,0061;0,0115;0,2275
456;-0,1;0,5;-0,1;-0,1;7,2;-9,6;-6,8;12,8;-0,0112;0,0115;0,228
457;0,2;0,5;-0,1;-0,1;7,2;-9,6;-9,6;12,8;-0,0112;0,0115;0,2285
458;-0,1;0,5;0,2;0,2;-4;-6,8;-9,6;12,8;-0,0087;0,014;0,229
459;0,2;0,9;-0,1;-0,1;7,2;-6,8;-9,6;12,8;-0,0087;0,014;0,2295
460;-0,1;0,5;-0,1;0,2;7,2;-9,6;-9,6;12,8;-0,0087;0,009;0,23
461;0,2;0,9;-0,1;0,2;4,4;-9,6;-9,6;12,8;-0,0087;0,0115;0,2305
462;-0,1;0,5;0,2;0,2;7,2;-6,8;-12,4;12,8;-0,0162;0,014;0,231
463;-0,1;0,9;0,2;0,2;7,2;-9,6;-9,6;12,8;-0,0087;0,0115;0,2315
464;0,5;0,5;-0,1;0,2;4,4;-9,6;-9,6;15,6;-0,0112;0,014;0,232
465;-0,1;0,5;-0,1;-0,1;7,2;-9,6;-15,2;10;-0,0087;0,0166;0,2325
466;-0,1;1,2;0,9;0,2;10;-6,8;-12,4;15,6;-0,0087;0,014;0,233
467;-0,1;0,5;-0,5;1,2;4,4;-9,6;-12,4;15,6;-0,0112;0,0115;0,2335
468;0,2;0,5;-0,1;0,2;4,4;-9,6;-9,6;12,8;-0,0137;0,0115;0,234
469;-0,1;0,9;-0,1;0,2;10;-6,8;-6,8;12,8;-0,0087;0,0115;0,2345
470;-0,1;0,5;-0,1;0,2;4,4;-6,8;-12,4;15,6;-0,0087;0,014;0,235
471;-0,1;0,9;-0,1;0,2;7,2;-9,6;-9,6;15,6;-0,0087;0,0115;0,2355
472;-0,1;1,2;-0,1;0,5;7,2;-6,8;-12,4;15,6;-0,0087;0,0115;0,236
473;-0,5;0,5;-0,1;0,2;7,2;-9,6;-15,2;12,8;-0,0087;0,014;0,2365
474;-0,5;0,9;-0,1;0,5;4,4;-6,8;-12,4;12,8;-0,0087;0,009;0,237
475;0,2;1,2;-0,1;-0,1;4,4;-9,6;-9,6;10;-0,0087;0,0115;0,2375
476;-0,1;0,5;-0,1;0,2;1,6;-6,8;-12,4;12,8;-0,0137;0,014;0,238
477;0,2;0,9;0,2;0,2;7,2;-6,8;-12,4;12,8;-0,0087;0,0115;0,2385
478;-0,1;0,9;0,2;0,2;7,2;-9,6;-9,6;15,6;-0,0112;0,0115;0,239
479;-0,1;0,5;-0,5;0,5;7,2;-9,6;-9,6;12,8;-0,0112;0,014;0,2395
480;0,2;1,2;-0,1;0,2;7,2;-9,6;-9,6;12,8;-0,0112;0,0115;0,24
481;0,2;0,9;0,2;0,2;7,2;-6,8;-15,2;12,8;-0,0087;0,014;0,2405
482;-0,1;0,5;-0,1;0,5;7,2;-12,4;-12,4;18,4;-0,0087;0,0115;0,241
483;-0,1;0,5;-0,8;-0,1;7,2;-6,8;-12,4;12,8;-0,0087;0,0115;0,2415
484;-0,1;0,9;0,2;0,2;4,4;-9,6;-12,4;12,8;-0,0112;0,0115;0,242
485;0,2;0,9;-0,1;0,5;7,2;-6,8;-9,6;15,6;-0,0087;0,0115;0,2425
486;0,2;0,5;0,2;0,2;7,2;-6,8;-9,6;15,6;-0,0087;0,0166;0,243
487;-0,1;0,5;-0,1;0,5;4,4;-6,8;-9,6;15,6;-0,0162;0,0115;0,2435
488;0,2;0,5;-0,1;0,2;7,2;-9,6;-12,4;12,8;-0,0087;0,0115;0,244
489;0,2;0,9;-0,1;0,5;4,4;-6,8;-15,2;15,6;-0,0087;0,0115;0,2445
490;-0,1;0,5;0,2;0,2;7,2;-9,6;-9,6;15,6;-0,0087;0,014;0,245
491;-0,1;0,9;-0,1;0,2;7,2;-6,8;-15,2;15,6;-0,0137;0,009;0,2455
492;-0,5;0,5;-0,5;0,5;4,4;-6,8;-9,6;15,6;-0,0112;0,0115;0,246
493;-0,1;0,9;0,2;0,5;7,2;-6,8;-9,6;15,6;-0,0112;0,0115;0,2465
494;0,2;0,9;-0,1;-1,5;4,4;-6,8;-12,4;12,8;-0,0112;0,0115;0,247
495;-0,1;0,5;-0,1;0,2;10;-9,6;-12,4;15,6;-0,0087;0,0115;0,2475
496;-0,1;0,9;-0,1;0,2;4,4;-9,6;-9,6;12,8;-0,0087;0,014;0,248
497;0,2;0,5;-0,5;0,2;4,4;-9,6;-12,4;12,8;-0,0112;0,0166;0,2485
498;-0,1;0,9;0,2;0,5;7,2;-9,6;-15,2;15,6;-0,0087;0,0166;0,249
499;-1,2;0,9;-0,1;-0,1;4,4;-9,6;-12,4;15,6;-0,0112;0,0115;0,2495
500;-0,1;0,5;0,2;0,2;4,4;-9,6;-12,4;12,8;-0,0087;0,0115;0,25
501;0,2;0,5;-0,1;0,5;7,2;-6,8;-15,2;15,6;-0,0087;0,009;0,2505
502;-0,1;0,9;-0,5;-0,1;7,2;-9,6;-15,2;15,6;-0,0112;0,014;0,251
503;-0,1;1,2;-0,1;0,5;7,2;-9,6;-9,6;12,8;-0,0087;0,0115;0,2515
504;-0,1;0,5;-0,1;-0,1;7,2;-9,6;-12,4;15,6;-0,0137;0,014;0,252
505;0,2;0,5;-0,1;0,2;4,4;-9,6;-9,6;15,6;-0,0112;0,0115;0,2525
506;0,2;0,9;-0,1;0,2;10;-9,6;-9,6;12,8;-0,0112;0,0115;0,253
507;-0,1;0,5;-0,1;0,2;7,2;-9,6;-12,4;12,8;-0,0087;0,0166;0,2535
508;-0,1;0,5;-0,1;-0,1;4,4;-12,4;-9,6;12,8;-0,0137;0,014;0,254
509;-0,1;0,9;-0,8;0,5;7,2;-6,8;-12,4;15,6;-0,0087;0,014;0,2545
510;-0,1;0,9;-0,1;0,5;4,4;-9,6;-12,4;12,8;-0,0087;0,009;0,255
511;-0,1;0,5;-0,1;0,2;4,4;-9,6;-12,4;12,8;-0,0087;0,014;0,2555
512;0,2;0,9;-0,1;0,2;7,2;-18;-9,6;12,8;-0,0087;0,014;0,256
513;-0,1;0,5;-0,1;0,2;7,2;-9,6;-12,4;10;-0,0087;0,014;0,2565
514;-0,1;0,9;-0,5;0,5;7,2;12,8;-9,6;12,8;-0,0112;0,014;0,257
515;-0,1;0,9;-0,5;0,5;7,2;-9,6;-12,4;12,8;-0,0112;0,014;0,2575
516;-0,1;0,5;-0,1;0,5;7,2;-6,8;-12,4;15,6;-0,0112;0,0115;0,258
517;-0,1;0,5;-0,1;0,5;7,2;-6,8;-15,2;15,6;-0,0087;0,014;0,2585
518;-0,1;0,9;-0,1;0,9;7,2;-6,8;-12,4;12,8;-0,0112;0,009;0,259
519;-0,1;0,5;0,2;0,2;4,4;-9,6;-12,4;12,8;-0,0087;0,014;0,2595
520;0,2;0,9;-0,5;0,5;4,4;-12,4;-12,4;18,4;-0,0137;0,0115;0,26
521;-0,1;0,5;-1,5;0,2;4,4;-6,8;-9,6;18,4;-0,0087;0,0115;0,2605
522;-0,1;1,2;-0,1;0,2;4,4;-6,8;-12,4;12,8;-0,0087;0,0115;0,261
523;-0,5;0,9;-0,1;-0,1;7,2;-9,6;-9,6;12,8;-0,0087;0,014;0,2615
524;0,2;0,2;-0,1;0,5;7,2;-9,6;-9,6;12,8;-0,0137;0,009;0,262
525;-0,1;0,9;-0,1;-0,1;7,2;-9,6;-9,6;15,6;-0,0087;0,014;0,2625
526;-0,1;0,5;-0,1;-0,1;7,2;-9,6;-15,2;12,8;-0,0137;0,0115;0,263
527;-0,1;0,9;0,2;0,2;7,2;-9,6;-15,2;12,8;-0,0112;0,0166;0,2635
528;0,2;0,9;-0,8;0,5;7,2;-9,6;-9,6;15,6;-0,0112;0,0115;0,264
529;0,2;0,9;-0,1;0,2;7,2;-12,4;-18;12,8;-0,0137;0,014;0,2645
530;0,2;0,9;-0,1;0,5;7,2;-9,6;-9,6;15,6;-0,0112;0,014;0,265
531;-0,1;0,2;-0,1;-0,1;4,4;-12,4;-12,4;12,8;-0,0087;0,0115;0,2655
532;-0,1;0,9;0,2;0,2;7,2;-9,6;-15,2;12,8;-0,0112;0,0115;0,266
533;0,2;0,5;0,2;0,2;7,2;-6,8;-15,2;15,6;-0,0112;0,0115;0,2665
534;-0,5;0,9;-0,1;-0,1;10;-9,6;-18;12,8;-0,0087;0,014;0,267
535;0,2;0,9;-0,1;-0,1;4,4;-6,8;-15,2;15,6;-0,0112;0,0115;0,2675
536;0,2;1,2;0,2;0,5;4,4;-6,8;-15,2;12,8;-0,0112;0,014;0,268
537;-0,1;0,9;-0,1;0,2;7,2;-9,6;-9,6;12,8;-0,0137;0,009;0,2685
538;-0,1;0,9;0,2;0,9;7,2;-9,6;-9,6;12,8;-0,0162;0,009;0,269
539;-0,1;0,9;-0,5;0,5;7,2;-6,8;-12,4;15,6;-0,0087;0,014;0,2695
540;-0,1;0,5;0,9;0,2;4,4;-12,4;-9,6;15,6;-0,0137;0,014;0,27
